"","ASPC","Preadipocyte","Adipocyte"
"ELMO3",0.00334271639690359,0.00338655055636188,0.0116918844566713
"LRRC29",0.0341308937368051,0.0411223996129656,0.0405777166437414
"TMEM208",0.483286418015498,0.485728108369625,0.552269601100407
"FHOD1",0.121921182266009,0.13159167876149,0.235213204951857
"SLC9A5",0.0182969739619986,0.0198355104015481,0.0268225584594223
"PLEKHG4",0.0986980999296264,0.0469279148524431,0.0495185694635489
"TPPP3",0.00193525686136524,0.00241896468311563,0.000687757909215956
"ZDHHC1",0.0566502463054185,0.117561683599419,0.0749656121045391
"ATP6V0D1",0.313687543983119,0.509433962264159,0.491059147180189
"FAM65A",0.324243490499657,0.292210933720369,0.286107290233837
"CTD-2012K14.6",0.00527797325826883,0.00241896468311563,0.00206327372764787
"CTD-2012K14.7",0.00175932441942294,0.00483792936623125,0.00275103163686382
"CTCF",0.127726952850105,0.121915820029027,0.181568088033012
"RLTPR",0.00510204081632653,0.00241896468311563,0
"ACD",0.0976425052779726,0.141267537493952,0.117606602475928
"PARD6A",0.0133708655876144,0.0241896468311563,0.0371389270976616
"ENKD1",0.0709007741027442,0.0938558297048861,0.0653370013755158
"C16orf86",0.0202322308233639,0.0546686018384131,0.0412654745529574
"GFOD2",0.0751231527093592,0.105466860183841,0.125859697386519
"RANBP10",0.0397607318789585,0.0561199806482824,0.0997248968363133
"TSNAXIP1",0.00140745953553835,0.00338655055636188,0.00550206327372765
"CENPT",0.112068965517241,0.149008224479922,0.178129298486933
"THAP11",0.130190007037297,0.27866473149492,0.249656121045393
"NUTF2",0.755805770584087,0.676826318335766,0.647867950481423
"PSKH1",0.0698451794510905,0.0532172230285437,0.133425034387895
"CTRL",0.00105559465165376,0.00290275761973875,0.00137551581843191
"CTC-479C5.12",0.00510204081632653,0.00919206579583938,0.0508940852819808
"PSMB10",0.0490851513019,0.0914368650217705,0.266162310866575
"LCAT",0.0446868402533427,0.0691823899371068,0.0715268225584594
"SLC12A4",0.11435608726249,0.166424770198355,0.18363136176066
"DUS2",0.0228712174524983,0.034833091436865,0.0784044016506189
"DDX28",0.0195285010555947,0.0338655055636188,0.0873452544704262
"NFATC3",0.159394792399719,0.229317851959361,0.359009628610727
"PLA2G15",0.109781843771991,0.0890179003386548,0.189821182943604
"SLC7A6",0.144440534834623,0.351233671988392,1.35763411279228
"SLC7A6OS",0.0693173821252636,0.097242380261248,0.121045392022008
"PRMT7",0.0402885292047853,0.121915820029027,0.19050894085282
"ZFP90",0.118754398311048,0.179487179487179,0.140302613480055
"CDH1",0.00281491907107671,0,0
"RP11-354M1.2",0.00105559465165376,0,0
"TANGO6",0.0577058409570723,0.0261248185776488,0.0557083906464925
"HAS3",0.00422237860661506,0.00290275761973875,0.00481430536451169
"CHTF8",0.237156931738217,0.305273343009193,0.275790921595598
"CIRH1A",0.102568613652357,0.223996129656506,0.388583218707013
"SNTB2",0.425228712174539,0.989840348330935,0.566712517193943
"VPS4A",0.361717100633367,0.343009192065799,0.444291609353504
"COG8",0.0438071780436312,0.0614417029511368,0.107290233837689
"NIP7",0.140218156228008,0.147556845670053,0.267537826685007
"TERF2",0.103800140745953,0.134494436381228,0.167125171939477
"CYB5B",0.284658691062639,0.328979196903727,0.423658872077026
"NFAT5",0.274278676988042,0.278664731494921,0.212517193947731
"NQO1",0.529028852920491,0.766811804547667,0.669876203576336
"CTD-2033A16.3",0.00263898662913441,0.0058055152394775,0.00894085281980743
"NOB1",0.25263898662914,0.559264634736342,0.428473177441538
"WWP2",0.148135116115412,0.0720851475568455,0.110041265474553
"CLEC18A",0.00175932441942294,0.000967585873246251,0.00343878954607978
"PDPR",0.0571780436312454,0.0890179003386549,0.105914718019257
"EXOSC6",0.117874736101336,0.0919206579583936,0.163686382393397
"AARS",0.234869809992967,0.247218190614416,0.220770288858322
"DDX19B",0.110661505981702,0.1611030478955,0.204264099037139
"DDX19A",0.140745953553835,0.164973391388485,0.237964236588721
"ST3GAL2",0.152709359605912,0.112723754233188,0.105226960110041
"FUK",0.0177691766361717,0.03870343492985,0.0612104539202201
"COG4",0.0752990851513015,0.11611030478955,0.162310866574965
"SF3B3",0.182793807178045,0.208514755684566,0.30261348005502
"RP11-49C24.1",0.0270935960591134,0.0174165457184325,0.0378266850068776
"IL34",0.0130190007037298,0.003870343492985,0.00206327372764787
"MTSS1L",0.0394088669950739,0.0686985970004837,0.118294360385144
"VAC14",0.156579873328643,0.13788098693759,0.211829436038515
"HYDIN",0.00211118930330753,0.0058055152394775,0.0165061898211829
"CMTR2",0.0976425052779726,0.184808901790033,0.240027510316369
"CALB2",0.0212878254750176,0.200290275761973,0.903026134800543
"ZNF23",0.00457424349049965,0.00532172230285438,0.0061898211829436
"RP11-510M2.2",0.00281491907107671,0.003870343492985,0.00894085281980743
"ZNF19",0.00598170302603801,0.0125786163522013,0.0178817056396149
"PHLPP2",0.0469739619985925,0.0662796323173681,0.0584594222833563
"RP11-432I5.8",0.000879662209711471,0,0
"AP1G1",0.268296973962004,0.271891630382196,0.27716643741403
"ATXN1L",0.0814567206192817,0.165940977261731,0.168500687757909
"IST1",0.318261787473618,0.363812288340594,0.319807427785419
"ZNF821",0.0328993666432091,0.120948234155781,0.0880330123796422
"RP11-498D10.6",0.00246305418719212,0.00967585873246251,0.0103163686382393
"DHODH",0.0131949331456721,0.019351717464925,0.09009628610729
"TXNL4B",0.0582336382828992,0.0440251572327044,0.0804676753782667
"DHX38",0.111013370865587,0.132075471698113,0.171251719394773
"AC004158.2",0.00158339197748065,0.000967585873246251,0.00206327372764787
"ZFHX3",0.231703026038005,0.239961296565069,0.278541953232462
"RP5-991G20.4",0.00404644616467277,0.00822447992259313,0.0123796423658872
"RP11-346C20.3",0.00369458128078818,0.0101596516690856,0.0144429160935351
"AC140912.1",0.0165376495425757,0,0
"AC009120.10",0.00140745953553835,0.00241896468311563,0.00275103163686382
"PSMD7",0.377023223082347,0.493952588292218,0.551581843191192
"AC009120.6",0.00703729767769177,0.0208030962747944,0.030949105914718
"RP11-252A24.3",0.00193525686136524,0.0058055152394775,0.00756533700137551
"NPIPB15",0.0165376495425756,0.0396710208030963,0.030949105914718
"RP11-252A24.7",0.181914144968334,0.232220609579099,0.145116918844566
"GLG1",0.573011963406059,0.503144654088058,0.308803301237964
"RFWD3",0.0920126671358193,0.0643444605708755,0.102475928473177
"MLKL",0.0299085151301901,0.01548137397194,0.0199449793672627
"WDR59",0.0777621393384936,0.11611030478955,0.167125171939477
"ZNRF1",0.218859957776217,0.181422351233671,0.22971114167813
"LDHD",0.00545390570021112,0.0256410256410257,0.123796423658872
"ZFP1",0.0182969739619986,0.03870343492985,0.0460797799174691
"BCAR1",0.308585503166792,0.181906144170294,0.199449793672627
"CFDP1",0.344651653764964,0.410256410256415,0.276478679504814
"TMEM170A",0.077410274454609,0.0836961780358005,0.1121045392022
"TMEM231",0.0290288529204786,0.0411223996129656,0.0502063273727648
"GABARAPL2",0.759324419422936,1.07014997581037,0.55364511691884
"ADAT1",0.100633356790992,0.108853410740203,0.170563961485557
"KARS",0.399542575650962,0.533139816158693,0.584594222833557
"TERF2IP",0.268824771287831,0.307692307692309,0.337689133425033
"MON1B",0.0950035186488382,0.142718916303821,0.203576341127923
"SYCE1L",0.0123152709359606,0.0135462022254475,0.0192572214580468
"NUDT7",0.0153061224489796,0.0996613449443635,0.143741403026134
"VAT1L",0.0566502463054185,0.0812772133526849,0.0674002751031637
"WWOX",0.0327234342012668,0.0595065312046443,0.0928473177441538
"RP11-525K10.3",0.00246305418719212,0,0
"DYNLRB2",0.00439831104855735,0.0101596516690856,0.00481430536451169
"CDYL2",0.0327234342012668,0.0604741170778906,0.0680880330123796
"RP11-314O13.1",0.00123152709359606,0.000967585873246251,0.00137551581843191
"CMC2",0.28026038001408,0.223996129656506,0.292297111416781
"CENPN",0.267065446868407,0.0899854862119011,0.15130674002751
"ATMIN",0.207424349049968,0.285921625544268,0.307427785419531
"C16orf46",0.0102040816326531,0.0372520561199807,0.105914718019257
"GCSH",0.593420126671367,1.14465408805033,2.90784044016501
"GAN",0.0983462350457418,0.134494436381228,0.168500687757909
"CMIP",0.246305418719216,0.21528785679729,0.259284731774416
"PLCG2",0.00228712174524982,0,0
"7SK.2",0.0392329345531316,0.0295113691340107,0.0440165061898212
"SDR42E1",0.00228712174524982,0,0
"MPHOSPH6",0.137403237156932,0.122883405902273,0.215955983493811
"CDH13",0.679627023223082,0.258829221093371,0.160935350756534
"RP11-483P21.3",0.00686136523574948,0,0
"HSBP1",2.04275158339196,1.4915336236091,1.40784044016504
"MLYCD",0.0422237860661506,0.172714078374455,0.332874828060521
"OSGIN1",0.0188247712878255,0.0566037735849056,0.0914718019257219
"NECAB2",0.00158339197748065,0,0
"MBTPS1",0.387755102040827,0.48185776487664,0.385144429160933
"RP11-505K9.1",0.0656228008444755,0.0445089501693275,0.121045392022008
"HSDL1",0.0411681914144968,0.0677310111272374,0.0859697386519943
"DNAAF1",0.00105559465165376,0.00338655055636188,0.00137551581843191
"TAF1C",0.0467980295566502,0.0841799709724236,0.124484181568088
"WFDC1",0.00140745953553835,0,0
"TLDC1",0.144088669950739,0.05418480890179,0.0515818431911967
"COTL1",5.39655172413795,1.45766811804548,0.754470426409897
"KLHL36",0.217100633356794,0.298984034833092,0.255845942228336
"USP10",0.164848698099931,0.13788098693759,0.224209078404402
"CRISPLD2",0.0679099225897253,0.176100628930817,0.0206327372764787
"ZDHHC7",0.346762843068272,0.245766811804547,0.231086657496562
"KIAA0513",0.0566502463054186,0.0449927431059506,0.0577716643741403
"LINC00311",0.0130190007037298,0.0135462022254475,0.0488308115543329
"RP11-118F19.1",0.00387051372273047,0,0
"GSE1",0.155172413793104,0.327044025157235,0.364511691884455
"GINS2",0.0772343420126668,0.00870827285921626,0.0185694635488308
"C16orf74",0.581632653061231,0.36332849540397,0.348693259972488
"EMC8",0.377375087966232,0.416061925495893,0.465612104539199
"COX4I1",6.9961294862773,12.239961296565,12.4883081155433
"RP11-805I24.1",0.002990851513019,0,0
"RP11-514D23.3",0.0131949331456721,0,0
"FENDRR",0.0394088669950739,0.042573778422835,0.0240715268225585
"FOXF1",0.0559465165376494,0.0832123850991774,0.0605226960110042
"MTHFSD",0.0265657987332865,0.0430575713594581,0.0756533700137551
"RP11-463O9.5",0.155524278676989,0.0237058538945332,0.00825309491059147
"FOXC2",0.022695285010556,0.00435413642960813,0.00275103163686382
"FOXL1",0.0842716396903584,0.0396710208030963,0.0137551581843191
"C16orf95",0.0318437719915553,0.0290275761973875,0.0591471801925723
"RP11-178L8.7",0.0292047853624209,0.0188679245283019,0.0350756533700138
"FBXO31",0.0881421534130888,0.144170295113691,0.131361760660247
"MAP1LC3B",0.613300492610841,0.639574262215785,0.45529573590096
"ZCCHC14",0.0686136523574944,0.081761006289308,0.127922971114167
"AC010536.1",0.00140745953553835,0,0
"KLHDC4",0.0332512315270937,0.0512820512820512,0.133425034387895
"FLJ00104",0.00105559465165376,0.00241896468311563,0.00412654745529574
"RP4-536B24.4",0.00105559465165376,0,0
"SLC7A5",0.594475721323018,0.0924044508950167,0.0839064649243465
"BANP",0.046094299788881,0.0454765360425737,0.063273727647868
"RP11-863P13.3",0.0225193525686137,0.0130624092888244,0.00137551581843191
"RP11-863P13.2",0.00123152709359606,0,0
"LA16c-444G7.2",0.00404644616467277,0.00822447992259313,0.00206327372764787
"ZNF469",0.183321604503872,0.0812772133526849,0.0419532324621733
"ZFPM1",0.0367698803659395,0.0454765360425738,0.062585969738652
"ZC3H18",0.123680506685432,0.117077890662796,0.145116918844566
"CYBA",0.626847290640397,0.677793904209012,0.266850068775791
"MVD",0.122097114707951,0.275761973875182,1.91196698762034
"SNAI3-AS1",0.0225193525686137,0.0382196419932269,0.129298486932599
"RNF166",0.101688951442645,0.0953072085147554,0.150618982118294
"CTU2",0.0967628430682611,0.103531688437349,0.160935350756534
"PIEZO1",0.525686136523589,0.463957426221583,1.35488308115542
"RP5-1142A6.9",0.000879662209711471,0.00241896468311563,0.00137551581843191
"RP5-1142A6.8",0.00175932441942294,0,0
"CDT1",0.0587614356087261,0.0251572327044025,0.015818431911967
"APRT",1.73011963406051,2.60522496371553,4.34800550206323
"GALNS",0.0621041520056296,0.0561199806482825,0.103163686382393
"TRAPPC2L",0.597466572836038,1.00532172230288,0.890646492434653
"ACSF3",0.0752990851513015,0.108853410740203,0.158872077028886
"CDH15",0.0392329345531316,0.00725689404934688,0.00756533700137551
"RP11-46C24.7",0.00598170302603801,0.019351717464925,0.0123796423658872
"ZNF778",0.0235749472202675,0.0125786163522013,0.046767537826685
"ANKRD11",1.34676284306825,0.794388001935188,0.684319119669869
"AC137932.1",0.005981703026038,0.00290275761973875,0.00137551581843191
"AC137932.6",0.00140745953553835,0,0
"SPG7",0.20531315974666,0.316400580551525,0.367262723521318
"RP11-104N10.1",0.0114356087262491,0.0140299951620706,0.0261348005502063
"RPL13",75.3852920478535,114.576681180455,97.8741403026134
"CPNE7",0.131245601688951,0.0566037735849056,0.0949105914718017
"CHMP1A",0.322660098522176,0.30478955007257,0.27716643741403
"SPATA33",0.201266713581987,0.157716497339138,0.162998624484181
"CDK10",0.121569317382124,0.133043057571359,0.200137551581843
"RP11-368I7.4",0.00562983814215342,0.0106434446057088,0.0281980742778542
"SPATA2L",0.0200562983814216,0.0295113691340107,0.0240715268225585
"VPS9D1",0.0899014778325117,0.107885824866957,0.169876203576341
"VPS9D1-AS1",0.0327234342012668,0.0179003386550556,0.046767537826685
"ZNF276",0.0733638282899363,0.105950653120464,0.15818431911967
"FANCA",0.0235749472202675,0.00870827285921626,0.0103163686382393
"SPIRE2",0.00457424349049965,0.00870827285921626,0.015818431911967
"TCF25",1.07424349049963,1.0309627479439,0.937414030261337
"MC1R",0.0343068261787474,0.0256410256410257,0.00687757909215956
"TUBB3.1",0.0109078114004222,0.00338655055636188,0.000687757909215956
"DEF8",1.20109078114003,0.833575229801664,1.13136176066023
"CENPBD1",0.046094299788881,0.0667634252539912,0.0962861072902336
"DBNDD1",0.0416959887403237,0.0333817126269957,0.0914718019257219
"GAS8",0.0299085151301901,0.0445089501693275,0.0921595598349379
"RP11-356C4.3",0.00193525686136524,0.00532172230285438,0.0061898211829436
"AC137934.1",0.0091484869809993,0.0188679245283019,0.0240715268225585
"RPH3AL",0.0265657987332865,0.0275761973875182,0.0818431911966987
"C17orf97",0.0615763546798028,0.0580551523947749,0.0797799174690508
"FAM101B",0.953905700211106,0.213352685050797,0.174690508940853
"VPS53",0.293103448275869,0.248669569424285,0.353507565337
"FAM57A",0.222730471498948,0.132559264634736,0.139614855570839
"GEMIN4",0.0464461646727656,0.0585389453313981,0.117606602475928
"GLOD4",0.135116115411682,0.219641993226898,0.235900962861074
"RNMTL1",0.0385292047853624,0.0730527334300918,0.134800550206327
"NXN",0.421358198451808,0.170778906627963,0.0866574965612103
"RP11-676J12.7",0.0467980295566502,0.0362844702467344,0.0137551581843191
"TIMM22",0.214637579169602,0.26318335752298,0.366574965612103
"ABR",0.170478536242085,0.137397194000967,0.176066024759285
"YWHAE",3.53501055594658,2.35655539429124,3.4463548830811
"CRK",0.57301196340606,0.633768746976306,0.770976616231077
"MYO1C",1.53219563687542,0.842283502660878,1.78473177441538
"INPP5K",0.0874384236453197,0.142235123367198,0.242778541953233
"PITPNA-AS1",0.20531315974666,0.386550556361882,0.456671251719392
"PITPNA",0.299085151301907,0.27237542331882,0.303988995873452
"SLC43A2",0.106790992258972,0.10836961780358,0.245529573590097
"SCARF1",0.00193525686136524,0.00725689404934688,0.0330123796423659
"RILP",0.160626319493315,0.376874697629419,0.499999999999996
"PRPF8",0.269000703729774,0.349298500241899,0.292297111416781
"TLCD2",0.00316678395496129,0.00241896468311563,0.00962861072902338
"MIR22HG",0.332688247712887,0.314465408805033,0.37895460797799
"WDR81",0.0561224489795917,0.074020319303338,0.128610729023383
"RP11-961A15.1",0.00211118930330753,0,0
"SERPINF2",0.00228712174524982,0.0319303338171263,0.0233837689133425
"SERPINF1",0.138810696692469,3.15432994678278,4.18156808803296
"SMYD4",0.0768824771287821,0.13159167876149,0.225584594222834
"RPA1",0.199331456720622,0.24625060474117,0.301237964236588
"DPH1",0.00228712174524982,0.000967585873246251,0.00343878954607978
"RP11-667K14.4",0.00211118930330753,0.00145137880986938,0.00137551581843191
"HIC1",0.266009852216755,0.124818577648766,0.0412654745529574
"SMG6",0.179978888106969,0.140783744557329,0.132737276478679
"AC090617.1",0.00246305418719212,0,0
"SRR",0.047325826882477,0.0653120464441218,0.0935350756533698
"TSR1",0.147431386347643,0.137397194000967,0.262723521320495
"SGSM2",0.0756509500351861,0.138848572810837,0.19050894085282
"MNT",0.105559465165376,0.139816158684083,0.168500687757909
"METTL16",0.0884940182969734,0.0977261731978711,0.178129298486933
"PAFAH1B1",0.524454609429992,0.444121915820035,0.396148555708388
"CLUH",0.119809992962701,0.188195452346395,0.705639614855564
"RAP1GAP2",0.0117874736101337,0.003870343492985,0.00894085281980743
"SPATA22",0.00158339197748065,0.00677310111272376,0.00894085281980743
"TRPV3",0.00492610837438424,0.0106434446057088,0.00481430536451169
"SHPK",0.00105559465165376,0.00241896468311563,0.00275103163686382
"SHPK.1",0.0327234342012668,0.0299951620706338,0.0570839064649244
"CTNS",0.0612244897959181,0.109820996613449,0.134112792297111
"RP11-235E17.6",0.000879662209711471,0,0
"TAX1BP3",2.36629134412388,1.581519109821,0.613480055020627
"P2RX5-TAX1BP3",0.00158339197748065,0,0
"EMC6",0.97431386347641,0.710208030962763,1.23108665749655
"P2RX5",0.0207600281491907,0.00435413642960813,0.00412654745529574
"ITGAE",1.31615059817029,0.956458635703941,1.11966987620356
"GSG2",0.00281491907107671,0,0
"CTD-3195I5.5",0.00580577058409571,0.00870827285921626,0.0171939477303989
"CTD-3195I5.1",0.0302603800140747,0.0396710208030963,0.048143053645117
"C17orf85",0.12280084447572,0.140299951620706,0.174002751031637
"CAMKK1",0.0350105559465166,0.0169327527818094,0.0171939477303989
"P2RX1",0.00123152709359606,0,0
"ATP2A3",0.00158339197748065,0.000483792936623125,0
"ZZEF1",0.0862068965517236,0.128205128205128,0.196698762035764
"CYB5D2",0.212878254750179,0.329946782776974,0.268913342503439
"ANKFY1",0.133004926108374,0.200290275761973,0.239339752407153
"UBE2G1",0.266537649542582,0.284954039671021,0.30949105914718
"MYBBP1A",0.124032371569316,0.0841799709724236,0.192572214580468
"PELP1",0.0721323011963402,0.0899854862119011,0.130674002751031
"RP11-314A20.2",0.00228712174524982,0.00241896468311563,0.0061898211829436
"ARRB2",0.0413441238564391,0.0406386066763425,0.0412654745529574
"MED11",0.0899014778325117,0.17029511369134,0.226960110041266
"CXCL16",0.0128430682617875,0.0401548137397194,0.0426409903713893
"ZMYND15",0.00105559465165376,0.00677310111272376,0.00343878954607978
"VMO1",0.0061576354679803,0.0227382680212869,0.00825309491059147
"PSMB6",0.63177339901478,0.793420416061941,0.812929848693253
"RP11-81A22.5",0.0652709359605908,0.0566037735849056,0.0667125171939477
"PLD2",0.0499648135116114,0.104983067247218,0.0708390646492434
"MINK1",0.138634764250528,0.130624092888243,0.181568088033012
"CHRNE",0.00475017593244194,0.00483792936623125,0.0103163686382393
"C17orf107",0.0091484869809993,0.00145137880986938,0.00137551581843191
"SLC25A11",0.254750175932447,0.358006773101116,0.693259972489677
"RNF167",0.418015482054904,0.440735365263674,0.42297111416781
"PFN1",15.0012315270937,7.92452830188677,8.55777166437417
"ENO3",0.0100281491907108,0.00725689404934688,0.0206327372764787
"SPAG7",0.508796622097131,0.753265602322223,0.763411279229702
"CAMTA2",0.366115411681924,0.144654088050314,0.146492434662998
"RP5-1050D4.3",0.00123152709359606,0.00145137880986938,0.000687757909215956
"RP5-1050D4.2",0.002990851513019,0.000967585873246251,0.00481430536451169
"RP5-1050D4.4",0.00158339197748065,0,0
"RP5-1050D4.5",0.00193525686136524,0,0
"INCA1",0.00879662209711471,0.00870827285921626,0.00550206327372765
"KIF1C",0.543631245601701,0.473149492017423,0.522008253094906
"ZFP3",0.00263898662913441,0.00532172230285438,0.0116918844566713
"ZNF232",0.011963406052076,0.0183841315916788,0.0275103163686383
"USP6",0.0121393384940183,0.0212868892114175,0.0392022008253095
"ZNF594",0.0137227304714989,0.02322206095791,0.048143053645117
"RP11-333E1.1",0.00950035186488389,0.00822447992259313,0.0116918844566713
"SCIMP",0.00263898662913441,0.00145137880986938,0.00275103163686382
"RABEP1",0.342716396903598,0.275761973875182,0.330123796423658
"NUP88",0.0404644616467276,0.0343492985002419,0.0804676753782667
"RPAIN",0.34201266713583,0.73584905660379,0.702200825309483
"CTC-524C5.2",0.0524278676988035,0.0749879051765843,0.143053645116919
"C1QBP",0.959535538353257,0.937106918239013,1.59697386519943
"DHX33",0.166959887403238,0.136429608127721,0.162998624484181
"DERL2",0.273750879662216,0.2447992259313,0.270288858321871
"MIS12",0.0568261787473608,0.0798258345428155,0.118294360385144
"NLRP1",1.25246305418719,0.2385099177552,0.063273727647868
"FAM64A",0.0823363828289933,0.00145137880986938,0.00206327372764787
"PITPNM3",0.00351864883884588,0.00677310111272376,0.00894085281980743
"KIAA0753",0.0274454609429979,0.0372520561199807,0.0378266850068776
"TXNDC17",1.35327234342012,1.10304789550074,1.19532324621732
"MED31",0.137227304714989,0.173197871311078,0.241403026134801
"C17orf100",0.0218156228008445,0.0208030962747944,0.0213204951856946
"XAF1",0.0471498944405348,0.0241896468311563,0.015818431911967
"AC027763.2",0.0538353272343419,0.081761006289308,0.103163686382393
"RP11-589P10.5",0.0121393384940183,0.0241896468311563,0.0357634112792297
"RNASEK",0.0383532723434201,0.0333817126269957,0.0378266850068776
"AC040977.1",0.00510204081632653,0.00628930817610063,0.00756533700137551
"RNASEK-C17orf49",0.00422237860661506,0.00290275761973875,0.00343878954607978
"C17orf49",0.040112596762843,0.0677310111272374,0.0715268225584594
"MIR497HG",0.0156579873328642,0.00338655055636188,0.00687757909215956
"ASGR1",0.0128430682617875,0.0309627479438801,0.0845942228335624
"DLG4",0.0397607318789585,0.0454765360425737,0.0598349381017882
"ACADVL",0.399542575650961,0.953072085147574,2.57634112792293
"DVL2",0.105383532723433,0.207063376874697,0.266162310866575
"PHF23",0.162385643912739,0.16255442670537,0.277854195323246
"GABARAP",0.162913441238565,0.191582002902757,0.153370013755158
"CTDNEP1",1.15675580577057,0.865505563618791,0.801237964236579
"ELP5",0.421710063335692,0.366715045960333,0.609353507565331
"CLDN7",0.00879662209711471,0.00967585873246251,0.0192572214580468
"EIF5A",5.53888106966928,1.95355587808418,3.82324621733143
"GPS2",0.0480295566502462,0.0725689404934687,0.0969738651994495
"NEURL4",0.0205840957072484,0.027092404450895,0.0591471801925723
"ACAP1",0.149366643209008,0.135462022254475,0.666437414030255
"KCTD11",0.0897255453905695,0.10836961780358,0.117606602475928
"TMEM256-PLSCR3",0.0109078114004222,0.00338655055636188,0.00825309491059147
"TMEM256",0.644264602392683,1.44654088050315,2.32806052269597
"NLGN2",0.130893736805066,0.13788098693759,0.140990371389271
"TMEM102",0.00334271639690359,0,0
"FGF11",0.00334271639690359,0.00290275761973875,0.00137551581843191
"CHRNB1",0.0654468684025332,0.1611030478955,0.139614855570839
"ZBTB4",0.316502463054195,0.356555394291246,0.325309491059146
"POLR2A",0.495249824067575,0.410256410256415,0.362448418156807
"TNFSF12",0.363476425052791,0.38026124818578,0.159559834938102
"SENP3",0.0295566502463055,0.0527334300919206,0.0949105914718017
"EIF4A1",3.01671358198457,3.45960328979199,4.13480055020626
"CD68",0.204609429978891,0.42477019835511,0.4009628610729
"AC113189.5",0.0561224489795916,0.114175133043057,0.103851444291609
"MPDU1",0.15482054890922,0.189646831156264,0.283356258596974
"SOX15",0.00457424349049965,0.00774068698597001,0.0061898211829436
"FXR2",0.157811400422238,0.146589259796807,0.2585969738652
"SHBG",0.00879662209711471,0.0551523947750362,0.0742778541953232
"SAT2",0.510380014074611,1.82728592162555,1.03026134800549
"TP53",0.465517241379324,0.300435413642962,0.319807427785418
"WRAP53",0.0158339197748065,0.0217706821480406,0.031636863823934
"EFNB3",0.0103800140745954,0.042573778422835,0.046767537826685
"KDM6B",0.099049964813511,0.173197871311078,0.174002751031637
"TMEM88",0.00686136523574948,0.011611030478955,0.015130674002751
"LSMD1",2.06843771991554,1.68988872762458,1.57771664374138
"CYB5D1",0.0416959887403237,0.0522496371552975,0.0852819807427784
"CHD3",0.420830401125981,0.408805031446546,0.284731774415405
"AC025335.1",0.0126671358198452,0.0159651669085631,0.0171939477303989
"KCNAB3",0.00228712174524982,0.00290275761973875,0.00412654745529574
"TRAPPC1",1.69194229415903,1.35655539429125,0.984181568088023
"CNTROB",0.0796973961998588,0.0885341074020317,0.102475928473177
"HES7",0.002990851513019,0.00822447992259313,0.0178817056396149
"PER1",0.0853272343420122,0.255926463473633,0.326685006877578
"VAMP2",0.78360309641097,0.97532656023224,0.814305364511682
"TMEM107",0.0969387755102035,0.107402031930333,0.104539202200825
"C17orf59",0.0415200562983814,0.0725689404934686,0.15474552957359
"AURKB",0.0775862068965515,0.0246734397677794,0.015818431911967
"LINC00324",0.0485573539760731,0.0328979196903725,0.0323246217331499
"RP11-849F2.8",0.00281491907107671,0.00338655055636188,0.00687757909215956
"CTC1",0.00774102744546095,0.0101596516690856,0.0343878954607978
"PFAS",0.0531315974665727,0.0566037735849056,0.160247592847318
"RP11-849F2.9",0.00633356790992259,0.0101596516690856,0.0226960110041266
"SLC25A35",0.0251583391977481,0.0575713594581518,0.0866574965612103
"RANGRF",0.275686136523581,0.453797774552497,0.418156808803298
"AC135178.1",0.00475017593244194,0.0183841315916788,0.0226960110041266
"KRBA2",0.00774102744546095,0.0164489598451863,0.0206327372764787
"RP11-849F2.7",0.00228712174524982,0.00290275761973875,0.00206327372764787
"RPL26",37.9326178747361,33.2177068214804,25.3693259972489
"NDEL1",0.285362420830408,0.189163038219641,0.22627235213205
"MYH10",0.775158339197742,0.462022254475091,0.177441540577717
"STX8",0.209535538353276,0.31543299467828,0.230398899587346
"WDR16",0.000879662209711471,0,0
"GAS7",0.00668543279380718,0.0188679245283019,0.000687757909215956
"AC000003.2",0.00123152709359606,0.0019351717464925,0.000687757909215956
"RP11-799N11.1",0.00140745953553835,0,0
"CTC-297N7.11",0.00650950035186489,0,0
"MYH2",0.0102040816326531,0,0
"MYH3",0.00369458128078818,0.00241896468311563,0.00894085281980743
"CTC-297N7.8",0.0142505277973258,0.0188679245283019,0.0392022008253095
"SCO1",0.121569317382124,0.141267537493952,0.303301237964236
"ADPRM",0.0752990851513015,0.208030962747943,0.107977991746905
"TMEM220",0.119458128078817,0.151427189163038,0.216643741403027
"CTC-297N7.5",0.0211118930330753,0.042573778422835,0.0529573590096286
"ZNF18",0.0131949331456721,0.0222544750846638,0.0405777166437414
"MAP2K4",0.109781843771991,0.126753749395258,0.152682255845942
"LINC00670",0.00263898662913441,0,0
"MYOCD",0.0253342716396904,0.00967585873246251,0.00343878954607978
"ARHGAP44",0.0105559465165377,0.0149975810353169,0.00825309491059147
"ELAC2",0.130893736805066,0.190614417029511,0.296423658872077
"HS3ST3A1",0.0934201266713576,0.0706337687469762,0.030949105914718
"COX10",0.0728360309641094,0.0696661828737299,0.185694635488308
"HS3ST3B1",0.0709007741027442,0.118529269472665,0.0488308115543329
"RP11-214O1.2",0.00246305418719212,0.00145137880986938,0.00343878954607978
"RP11-214O1.3",0.0110837438423645,0.0367682631833575,0.0137551581843191
"PMP22",0.29099225897256,1.05950653120466,1.79573590096284
"TEKT3",0.00369458128078818,0.00483792936623125,0.00343878954607978
"TVP23C",0.0251583391977481,0.027092404450895,0.0302613480055021
"RP11-385D13.3",0.0212878254750176,0.0227382680212869,0.0116918844566713
